,Date,Open,High,Low,Close,Adj Close,Volume
1229,"May 22, 2018","1,291.70","1,291.70","1,291.70","1,291.70","1,291.70",50
1230,"May 21, 2018","1,287.40","1,292.10","1,287.40","1,290.20","1,290.20",52
1231,"May 18, 2018","1,285.20","1,290.20","1,285.20","1,290.20","1,290.20",2
1232,"May 17, 2018","1,291.30","1,291.30","1,288.20","1,288.20","1,288.20",2
1233,"May 16, 2018","1,290.90","1,294.00","1,285.40","1,290.20","1,290.20",26
1234,"May 15, 2018","1,304.60","1,304.70","1,288.90","1,288.90","1,288.90",8
1235,"May 14, 2018","1,319.90","1,319.90","1,316.50","1,316.50","1,316.50",4
1236,"May 11, 2018","1,319.00","1,319.00","1,319.00","1,319.00","1,319.00",3
1237,"May 10, 2018","1,312.20","1,320.80","1,312.20","1,320.80","1,320.80",8
1238,"May 09, 2018","1,311.30","1,311.30","1,311.30","1,311.30","1,311.30",70
1239,"May 08, 2018","1,310.10","1,312.00","1,308.50","1,312.00","1,312.00",337
1240,"May 07, 2018","1,310.60","1,312.50","1,310.20","1,312.20","1,312.20",4
1241,"May 04, 2018","1,312.70","1,312.70","1,312.70","1,312.70","1,312.70",-
1242,"May 03, 2018","1,310.70","1,310.70","1,310.70","1,310.70","1,310.70",4
1243,"May 02, 2018","1,309.00","1,309.30","1,302.60","1,302.60","1,302.60",23
1244,"May 01, 2018","1,313.20","1,313.80","1,303.40","1,303.80","1,303.80",28
1245,"Apr 30, 2018","1,309.60","1,316.20","1,309.60","1,316.20","1,316.20",49
1246,"Apr 27, 2018","1,315.30","1,321.70","1,312.80","1,320.30","1,320.30",622
1247,"Apr 26, 2018","1,315.70","1,316.30","1,315.70","1,316.30","1,316.30",569
1248,"Apr 25, 2018","1,324.00","1,325.00","1,320.00","1,321.20","1,321.20",278
1249,"Apr 24, 2018","1,326.40","1,331.70","1,326.20","1,331.40","1,331.40",28
1250,"Apr 23, 2018","1,334.00","1,334.40","1,322.50","1,322.50","1,322.50",68
1251,"Apr 20, 2018","1,342.50","1,343.40","1,335.30","1,336.70","1,336.70",310
1252,"Apr 19, 2018","1,348.60","1,355.20","1,341.60","1,346.80","1,346.80",387
1253,"Apr 18, 2018","1,343.50","1,354.20","1,343.50","1,351.20","1,351.20",45
1254,"Apr 17, 2018","1,348.00","1,348.10","1,339.00","1,347.20","1,347.20",409
1255,"Apr 16, 2018","1,341.00","1,348.80","1,341.00","1,347.50","1,347.50",60
1256,"Apr 13, 2018","1,335.90","1,346.00","1,335.90","1,344.80","1,344.80",67
1257,"Apr 12, 2018","1,351.20","1,351.50","1,334.60","1,338.40","1,338.40",34
1258,"Apr 11, 2018","1,340.10","1,365.40","1,340.10","1,356.50","1,356.50",118
1259,"Apr 10, 2018","1,335.20","1,342.00","1,333.00","1,342.00","1,342.00",105
1260,"Apr 09, 2018","1,333.00","1,337.50","1,327.00","1,336.30","1,336.30",290
1261,"Apr 06, 2018","1,326.50","1,333.00","1,319.00","1,331.90","1,331.90",348
1262,"Apr 05, 2018","1,333.50","1,333.70","1,322.60","1,324.30","1,324.30",258
1263,"Apr 04, 2018","1,331.80","1,347.30","1,331.60","1,335.80","1,335.80",718
1264,"Apr 03, 2018","1,340.40","1,341.50","1,328.50","1,332.80","1,332.80",702
1265,"Apr 02, 2018","1,327.00","1,344.20","1,324.70","1,342.10","1,342.10",649
